epoch, x, y, z, vx, vy, vz
A.D. 2016-Jan-01,  2.795285199511731E+01, -1.077624554999358E+01, -4.226361326017076E-01,  1.613330519446238E-03,  1.331248318518769E-03, -1.977998552365735E-03
A.D. 2016-Jul-01,  2.814931714907125E+01, -1.023883191388986E+01, -4.379042601460536E-01,  1.963461948494111E-03,  1.626870622366413E-03, -2.038468565116796E-03
A.D. 2017-Jan-01,  2.833619425430403E+01, -9.695110593549350E+00, -4.550765447699310E-01, -1.195763046906062E-03,  2.021495447571086E-03,  7.478220522102154E-04
A.D. 2017-Jul-01,  2.851362222733488E+01, -9.151523386900966E+00, -4.698856624363498E-01,  3.951584332174932E-04,  9.859512580214693E-04, -1.519822281982789E-03
A.D. 2018-Jan-01,  2.867862524127549E+01, -8.599673769718086E+00, -4.847433452745565E-01, -8.925378069085369E-04,  3.407131107216192E-03,  1.681873257023362E-03
A.D. 2018-Jul-01,  2.883628986386089E+01, -8.050308788644648E+00, -5.006507614654839E-01, -9.272504637206963E-04,  1.232245222266083E-03, -3.565454130078244E-04
A.D. 2019-Jan-01,  2.898041583788246E+01, -7.489878173832128E+00, -5.133680978629317E-01,  1.938355176746758E-04,  4.623438398993589E-03,  1.825893548749090E-03
A.D. 2019-Jul-01,  2.911678435238266E+01, -6.935750070841011E+00, -5.298924382006314E-01, -1.469706947696154E-03,  2.276139632357134E-03,  9.313036660094847E-04
A.D. 2020-Jan-01,  2.924093838015105E+01, -6.367237143790034E+00, -5.414434731429006E-01,  1.528482598145766E-03,  5.146316579794964E-03,  1.115319075110684E-03
A.D. 2020-Jul-01,  2.935458550373621E+01, -5.804287432458373E+00, -5.559038105541825E-01,  1.064304096537292E-03,  5.112769157180850E-03,  1.393331098160026E-03
A.D. 2021-Jan-01,  2.946165482418667E+01, -5.229915741713382E+00, -5.704463934867771E-01,  2.346076643892477E-03,  2.806012861736701E-03, -1.822203715737628E-03
A.D. 2021-Jul-01,  2.955051083689151E+01, -4.666049817931732E+00, -5.831959365827450E-01,  2.173103052206516E-03,  4.979772015747098E-03,  2.478255472807951E-04
A.D. 2022-Jan-01,  2.963520541332795E+01, -4.089320985330339E+00, -5.991139240507153E-01,  1.059907363184923E-03,  1.614164166482158E-03, -1.994113946790883E-03
A.D. 2022-Jul-01,  2.970222469983071E+01, -3.520361518415746E+00, -6.104138794278113E-01,  2.522481978187589E-03,  4.019165057379973E-03, -1.043463399981429E-03
A.D. 2023-Jan-01,  2.976274664053133E+01, -2.942686875302462E+00, -6.266988975590382E-01, -5.100190939535634E-04,  1.085698329011936E-03, -1.305184137430009E-03
A.D. 2023-Jul-01,  2.980854004965903E+01, -2.370069486248016E+00, -6.374096785661145E-01,  1.907547951711375E-03,  2.660514520534668E-03, -1.900611812817146E-03
A.D. 2024-Jan-01,  2.984397611955952E+01, -1.792020842484794E+00, -6.526847076147992E-01, -1.721294957984505E-03,  1.463376250210564E-03, -6.239984964844365E-05
A.D. 2024-Jul-01,  2.986831908104734E+01, -1.216564978174685E+00, -6.650366170308377E-01, -1.538387377209501E-03,  1.263448021836657E-03, -4.385837353661691E-04
A.D. 2025-Jan-01,  2.987801563385136E+01, -6.355550590389933E-01, -6.751619477541414E-01, -6.783421936801369E-04,  4.636215099077508E-03,  1.866235661857768E-03
A.D. 2025-Jul-01,  2.988164450434873E+01, -6.393442462302511E-02, -6.889337381770565E-01, -2.178888436216744E-03,  2.208469956983896E-03,  8.649483558244551E-04
A.D. 2026-Jan-01,  2.987021367299301E+01,  5.187406502337288E-01, -6.976642278333773E-01,  6.383471382612848E-04,  5.227600900963729E-03,  1.209624432841439E-03
A.D. 2026-Jul-01,  2.985071351025663E+01,  1.088181406562529E+00, -7.110792965368717E-01, -1.860404044309608E-03,  3.573875620199856E-03,  1.752914589324477E-03
A.D. 2027-Jan-01,  2.981937187152323E+01,  1.671085892549379E+00, -7.197593986635448E-01,  1.632062335643698E-03,  4.899624822860681E-03, -1.805995918198588E-05
A.D. 2027-Jul-01,  2.977675817572865E+01,  2.238412793148609E+00, -7.318620494727547E-01, -7.814303790121586E-04,  4.754788223424484E-03,  1.828149029253239E-03
A.D. 2028-Jan-01,  2.972569544845056E+01,  2.819595757673937E+00, -7.416237892560217E-01,  1.811405751307496E-03,  3.791611910555726E-03, -1.265581224774719E-03
A.D. 2028-Jul-01,  2.966188417687797E+01,  3.390102420105923E+00, -7.517409214988743E-01,  1.763227277113713E-03,  4.159148105122116E-03, -9.434181189699423E-04
A.D. 2029-Jan-01,  2.958899316308285E+01,  3.964333262559852E+00, -7.649017301269281E-01, -1.079330728328788E-03,  1.052506510903602E-03, -1.365266879344894E-03
A.D. 2029-Jul-01,  2.950391699567791E+01,  4.530854061451307E+00, -7.724806898321693E-01,  1.259249843602894E-03,  2.773045675032667E-03, -1.850278522779064E-03
